incident_number,date_time_of_call,animal_type,animal_type_int,latitude,longitude
147695121,2012-11-28T11:00:00Z,unknown - domestic animal or pet,7,51.52435671,-0.079142793
148126121,2012-11-29T11:10:00Z,bird,1,51.49513629,-0.387616963
148371121,2012-11-29T20:35:00Z,dog,4,51.57535649,-0.10083541
149783121,2012-12-02T15:26:00Z,cat,2,51.65603716,-0.164748995
150271121,2012-12-03T15:04:00Z,cat,2,51.55111426,0.134397651
150631121,2012-12-04T10:48:00Z,cat,2,51.48034087,0.158412862
151022121,2012-12-05T07:55:00Z,bird,1,51.55008512,-0.060620544
151839121,2012-12-06T17:02:00Z,cat,2,51.40682129,0.098595563
152564121,2012-12-08T06:35:00Z,dog,4,51.50329751,-0.340918266
153143121,2012-12-09T09:22:00Z,horse,6,51.5732146,0.242169101
153320121,2012-12-09T16:02:00Z,dog,4,51.56458893,0.220490683
154832121,2012-12-12T16:36:00Z,bird,1,51.47727119,-0.153054864
155491121,2012-12-13T22:30:00Z,cat,2,51.63133409,-0.037448703
156832121,2012-12-16T15:36:00Z,cat,2,51.48207253,-0.430189138
157048121,2012-12-17T00:08:00Z,cat,2,51.48831614,-0.208252736
157207121,2012-12-17T13:50:00Z,bird,1,51.60290274,-0.257477302
157530121,2012-12-17T23:12:00Z,unknown - domestic animal or pet,7,51.47944503,-0.031878261
157657121,2012-12-18T10:31:00Z,dog,4,51.5006859,0.084175445
159615121,2012-12-22T12:56:00Z,cat,2,51.5532431,0.12561122
161316121,2012-12-25T22:57:00Z,Other,9,51.67817701,-0.122702983
163205121,2012-12-31T07:06:00Z,cat,2,51.44183438,-0.051108879
295131,2013-01-01T14:22:00Z,unknown - wild animal,8,51.41736135,-0.178351767
380131,2013-01-01T18:29:00Z,dog,4,51.47719501,-0.105995713
436131,2013-01-01T21:03:00Z,dog,4,51.48393773,-0.192494735
953131,2013-01-03T11:17:00Z,fox,5,51.59843357,-0.061970756
1491131,2013-01-04T16:53:00Z,cat,2,51.51338493,-0.054022422
3089131,2013-01-08T15:34:00Z,cat,2,51.47814777,-0.055984289
5528131,2013-01-14T13:49:00Z,dog,4,51.51338991,-0.143062044
5930131,2013-01-15T14:09:00Z,cat,2,51.34566781,-0.04532615
6138131,2013-01-15T23:07:00Z,dog,4,51.50964912,-0.277467292
6849131,2013-01-17T11:37:00Z,cat,2,51.52927637,-0.109053695
7147131,2013-01-17T21:37:00Z,cat,2,51.49067468,0.066518372
7290131,2013-01-18T09:13:00Z,dog,4,51.54521043,-0.48788083
8241131,2013-01-20T11:55:00Z,dog,4,51.52437612,-0.155992735
8446131,2013-01-20T20:36:00Z,dog,4,51.59506149,-0.13235481
8688131,2013-01-21T11:33:00Z,dog,4,51.51324649,-0.444148973
9119131,2013-01-22T09:05:00Z,dog,4,51.65894366,-0.175836913
9393131,2013-01-22T19:16:00Z,dog,4,51.51866398,-0.392465263
9973131,2013-01-24T10:40:00Z,cat,2,51.54642045,0.034688211
10004131,2013-01-24T12:17:00Z,dog,4,51.57131936,-0.167600351
10028131,2013-01-24T12:51:00Z,bird,1,51.51215556,-0.085305891
10142131,2013-01-24T17:54:00Z,bird,1,51.36217973,-0.192723011
10585131,2013-01-25T16:26:00Z,dog,4,51.51322694,-0.478982129
10698131,2013-01-25T21:37:00Z,dog,4,51.53714058,-0.181590818
11674131,2013-01-28T09:36:00Z,cat,2,51.54413555,0.20158308
12083131,2013-01-29T09:32:00Z,fox,5,51.48154339,-0.267437096
12521131,2013-01-30T09:51:00Z,dog,4,51.61362146,-0.31726855
16216131,2013-02-07T14:07:00Z,unknown - domestic animal or pet,7,51.4929284,-0.144571129
16283131,2013-02-07T17:05:00Z,bird,1,51.51210062,-0.014948327
17505131,2013-02-10T08:33:00Z,bird,1,51.38007156,-0.183180799
18859131,2013-02-13T15:00:00Z,dog,4,51.49243302,-0.442394666
19830131,2013-02-15T17:22:00Z,cat,2,51.54076991,0.037969337
20590131,2013-02-17T11:53:00Z,dog,4,51.49771958,-0.07252663
20695131,2013-02-17T15:46:00Z,dog,4,51.60062427,-0.034744407
21506131,2013-02-19T11:15:00Z,cat,2,51.44747768,-0.017077312
23104131,2013-02-22T16:33:00Z,dog,4,51.4258845,-0.167253037
23221131,2013-02-22T20:26:00Z,bird,1,51.50740311,-0.125119613
24099131,2013-02-24T14:58:00Z,cat,2,51.58297522,0.135428001
24108131,2013-02-24T15:15:00Z,bird,1,51.51203884,-0.224226669
25398131,2013-02-27T13:33:00Z,cat,2,51.67474831,-0.029265833
26341131,2013-03-01T13:38:00Z,cat,2,51.37961472,-0.116622569
27736131,2013-03-04T14:51:00Z,bird,1,51.4414813,-0.044490298
30817131,2013-03-11T09:33:00Z,cat,2,51.49892599,-0.202865901
30893131,2013-03-11T12:43:00Z,cat,2,51.54357571,-0.038514001
31320131,2013-03-12T10:04:00Z,cat,2,51.57929122,-0.126867151
31958131,2013-03-13T18:20:00Z,fox,5,51.5149943,-0.111187648
32372131,2013-03-14T15:32:00Z,dog,4,51.60156642,-0.422418058
33271131,2013-03-16T15:30:00Z,cat,2,51.55580758,-0.077183355
34221131,2013-03-18T19:41:00Z,dog,4,51.54779292,-0.034726737
34659131,2013-03-19T19:44:00Z,Other,9,51.49615568,-0.446445506
35048131,2013-03-20T18:11:00Z,bird,1,51.51331421,-0.306239389
35821131,2013-03-22T15:14:00Z,cat,2,51.55146933,-0.068206712
37256131,2013-03-25T19:54:00Z,cat,2,51.59647057,-0.071078425
38756131,2013-03-28T23:26:00Z,cat,2,51.57632616,-0.364728255
39037131,2013-03-29T15:32:00Z,cat,2,51.37577614,0.070937874
39892131,2013-03-31T14:20:00Z,cat,2,51.55471332,-0.311077494
42614131,2013-04-06T16:23:00Z,dog,4,51.57801645,-0.244486891
42677131,2013-04-06T18:48:00Z,dog,4,51.48901731,-0.030500659
42720131,2013-04-06T19:46:00Z,cat,2,51.55000568,-0.295212575
42994131,2013-04-07T10:02:00Z,cat,2,51.46301127,0.03421412
43149131,2013-04-07T16:41:00Z,cat,2,51.45647909,-0.154699711
45633131,2013-04-13T13:33:00Z,unknown - wild animal,8,51.53911872,-0.37011425
46071131,2013-04-14T11:19:00Z,cat,2,51.40303617,-0.054181685
46261131,2013-04-14T18:06:00Z,cat,2,51.60695448,-0.064452993
47050131,2013-04-16T14:54:00Z,bird,1,51.50788017,-0.129653768
48360131,2013-04-19T07:01:00Z,horse,6,51.6143082,-0.032968828
49542131,2013-04-21T15:01:00Z,cat,2,51.44453203,-0.365252995
49600131,2013-04-21T17:26:00Z,fox,5,51.49513186,-0.218833452
50911131,2013-04-24T10:19:00Z,cat,2,51.52348351,-0.338872468
51128131,2013-04-24T18:45:00Z,dog,4,51.48726664,-0.124447991
51240131,2013-04-24T22:52:00Z,bird,1,51.44177106,-0.187842262
52258131,2013-04-27T02:30:00Z,cat,2,51.35798086,-0.215639544
52391131,2013-04-27T12:34:00Z,cat,2,51.56190186,-0.251124394
52537131,2013-04-27T18:32:00Z,horse,6,51.60912498,-0.031690845
53190131,2013-04-28T21:22:00Z,cat,2,51.56431751,-0.121725434
54340131,2013-05-01T10:39:00Z,horse,6,51.6103326,-0.03721381
54436131,2013-05-01T14:07:00Z,cat,2,51.36930875,-0.106557572
55094131,2013-05-02T17:14:00Z,horse,6,51.60830546,-0.033228363
55521131,2013-05-03T12:20:00Z,fox,5,51.51773348,-0.035444848
55648131,2013-05-03T16:37:00Z,cat,2,51.56117549,-0.356471549
56349131,2013-05-04T21:40:00Z,dog,4,51.4234958,-0.395590266
56532131,2013-05-05T10:37:00Z,bird,1,51.57919668,0.111637569
56827131,2013-05-05T20:43:00Z,cat,2,51.48598495,-0.102909401
57741131,2013-05-07T11:39:00Z,cat,2,51.60933443,-0.436446372
59852131,2013-05-11T14:32:00Z,fox,5,51.52438329,-0.029795714
60652131,2013-05-13T13:42:00Z,cat,2,51.44057026,-0.150664214
60701131,2013-05-13T15:56:00Z,cat,2,51.47712389,-0.199676306
60771131,2013-05-13T19:02:00Z,bird,1,51.49601267,0.07792551
61804131,2013-05-16T08:40:00Z,bird,1,51.61151535,0.022359222
62136131,2013-05-17T06:45:00Z,cat,2,51.46290908,0.018790747
62188131,2013-05-17T11:03:00Z,dog,4,51.44270192,-0.355922037
62234131,2013-05-17T13:14:00Z,cat,2,51.38584414,-0.270492616
62246131,2013-05-17T14:18:00Z,horse,6,51.61314996,-0.033076692
62347131,2013-05-17T18:10:00Z,cat,2,51.51270003,-0.319189441
62619131,2013-05-18T10:46:00Z,cat,2,51.3834137,-0.166234069
62798131,2013-05-18T16:35:00Z,dog,4,51.54681714,-0.106581045
63686131,2013-05-20T12:33:00Z,bird,1,51.32591576,-0.128827151
63864131,2013-05-20T18:38:00Z,cat,2,51.61222123,-0.097795711
64287131,2013-05-21T15:27:00Z,bird,1,51.32569824,-0.128721179
64358131,2013-05-21T17:45:00Z,horse,6,51.42847648,0.07078766
64417131,2013-05-21T19:08:00Z,horse,6,51.60824138,-0.032624529
65643131,2013-05-24T15:29:00Z,cat,2,51.39559581,-0.065911578
66465131,2013-05-26T12:40:00Z,cat,2,51.55962221,-0.103221672
66584131,2013-05-26T17:08:00Z,horse,6,51.60830546,-0.033228363
66955131,2013-05-27T13:51:00Z,cat,2,51.4418831,-0.138725318
67888131,2013-05-29T14:25:00Z,cat,2,51.44191619,-0.140810478
68318131,2013-05-30T14:24:00Z,bird,1,51.53929475,0.032293897
69052131,2013-06-01T05:42:00Z,deer,3,51.62774203,0.013226802
69201131,2013-06-01T14:56:00Z,bird,1,51.42433036,-0.129196926
69567131,2013-06-02T10:18:00Z,cat,2,51.57890619,-0.124718058
69573131,2013-06-02T11:07:00Z,bird,1,51.54673747,-0.070830001
69590131,2013-06-02T11:55:00Z,cat,2,51.53513648,-0.283166421
69682131,2013-06-02T16:08:00Z,dog,4,51.39720332,-0.127773939
71352131,2013-06-05T21:21:00Z,horse,6,51.68057949,0.006644869
71659131,2013-06-06T13:23:00Z,cat,2,51.44869663,-0.128935333
73434131,2013-06-09T22:23:00Z,cat,2,51.35828643,-0.143279728
74152131,2013-06-11T11:21:00Z,fox,5,51.48709596,-0.079456666
74424131,2013-06-11T23:22:00Z,dog,4,51.51333326,-0.35497982
75084131,2013-06-13T13:33:00Z,cat,2,51.47223259,-0.38959065
75537131,2013-06-14T12:40:00Z,cat,2,51.53037297,-0.248642818
75619131,2013-06-14T16:01:00Z,deer,3,51.60770857,0.059769271
77204131,2013-06-17T20:02:00Z,fox,5,51.49230946,-0.093643288
77421131,2013-06-18T10:52:00Z,cat,2,51.60827715,3.63801e-4
77619131,2013-06-18T18:18:00Z,dog,4,51.45552037,-0.008236348
78640131,2013-06-20T15:32:00Z,bird,1,51.46196764,-0.412337062
78664131,2013-06-20T16:30:00Z,cat,2,51.40682129,0.098595563
78686131,2013-06-20T17:17:00Z,bird,1,51.45108066,0.054668844
79527131,2013-06-22T12:53:00Z,bird,1,51.5711825,-0.095756609
79941131,2013-06-23T10:59:00Z,cat,2,51.53359209,-0.026067201
80094131,2013-06-23T17:13:00Z,cat,2,51.57989809,-0.129959755
82186131,2013-06-27T22:32:00Z,cat,2,51.43235252,0.054432519
82343131,2013-06-28T09:57:00Z,cat,2,51.43234009,0.052576058
82622131,2013-06-28T20:30:00Z,cat,2,51.49471556,-0.080721073
82832131,2013-06-29T10:14:00Z,cat,2,51.53071001,0.083859427
83203131,2013-06-29T22:02:00Z,cat,2,51.58811836,-0.137951777
84353131,2013-07-01T21:15:00Z,cat,2,51.51672963,0.044823649
84386131,2013-07-01T22:41:00Z,cat,2,51.51091588,-0.055885932
85453131,2013-07-03T23:31:00Z,cat,2,51.54328699,-0.113520319
86083131,2013-07-05T10:44:00Z,unknown - wild animal,8,51.55966662,-0.12273931
86294131,2013-07-05T17:31:00Z,Other,9,51.52726756,-0.137509019
86662131,2013-07-06T09:02:00Z,cat,2,51.42874703,-0.215833843
87047131,2013-07-06T19:36:00Z,dog,4,51.61846054,0.003830702
87643131,2013-07-07T17:33:00Z,dog,4,51.4796965,-0.151171155
88775131,2013-07-09T11:00:00Z,dog,4,51.51222205,0.202884147
90822131,2013-07-12T15:25:00Z,cat,2,51.54137102,-0.188820101
90983131,2013-07-12T18:39:00Z,bird,1,51.59995879,0.20474287
91277131,2013-07-13T07:01:00Z,cat,2,51.54161211,-0.188709576
91283131,2013-07-13T07:37:00Z,unknown - domestic animal or pet,7,51.6253329,-0.185290417
91494131,2013-07-13T15:28:00Z,dog,4,51.47223865,-0.052146156
92051131,2013-07-14T11:55:00Z,cat,2,51.48963983,0.088381957
92854131,2013-07-15T11:36:00Z,dog,4,51.53887188,0.083049647
93404131,2013-07-16T00:19:00Z,dog,4,51.3512091,-0.055157234
93722131,2013-07-16T15:00:00Z,cat,2,51.48535549,0.077455217
93959131,2013-07-16T19:28:00Z,bird,1,51.56528802,-0.104919527
94104131,2013-07-16T22:51:00Z,bird,1,51.49637721,-0.143725076
94111131,2013-07-16T23:01:00Z,deer,3,51.62237547,-0.313809687
94261131,2013-07-17T08:56:00Z,cat,2,51.36302118,-0.146406532
94623131,2013-07-17T16:59:00Z,cat,2,51.38533044,-0.191782568
95439131,2013-07-18T16:09:00Z,cat,2,51.5559014,-0.048572876
95789131,2013-07-18T21:55:00Z,cat,2,51.53108247,-0.054031534
95937131,2013-07-19T03:12:00Z,cat,2,51.48918002,0.087943188
95944131,2013-07-19T03:37:00Z,cat,2,51.48918002,0.087943188
96041131,2013-07-19T10:16:00Z,unknown - domestic animal or pet,7,51.56885573,0.288147558
96807131,2013-07-19T22:51:00Z,unknown - domestic animal or pet,7,51.4668008,0.08720898
97719131,2013-07-21T12:22:00Z,cat,2,51.60367006,-0.48241621
98192131,2013-07-21T23:32:00Z,cat,2,51.47081957,-0.332896102
98204131,2013-07-21T23:55:00Z,cat,2,51.52668355,-0.066430182
98399131,2013-07-22T12:00:00Z,dog,4,51.61847654,0.003946973
99399131,2013-07-23T14:01:00Z,dog,4,51.48388987,-0.295635218
100135131,2013-07-24T17:12:00Z,bird,1,51.56446822,-0.106497405
100609131,2013-07-25T09:45:00Z,bird,1,51.41752605,-0.081582824
101731131,2013-07-27T04:16:00Z,fox,5,51.56845621,-0.097876151
101862131,2013-07-27T11:57:00Z,dog,4,51.48208413,-0.298856576
102619131,2013-07-28T18:19:00Z,bird,1,51.56356434,-0.105654816
103087131,2013-07-29T16:13:00Z,dog,4,51.63153252,-0.120958737
103440131,2013-07-30T11:14:00Z,cat,2,51.55451241,-0.095889742
103613131,2013-07-30T18:18:00Z,unknown - domestic animal or pet,7,51.30853932,0.030605492
103634131,2013-07-30T18:51:00Z,cat,2,51.55796124,-0.135346045
104331131,2013-08-01T09:31:00Z,dog,4,51.5890206,-0.030769324
104348131,2013-08-01T10:28:00Z,dog,4,51.4529751,-0.317555274
105585131,2013-08-03T02:17:00Z,cat,2,51.41620337,-0.185444865
106423131,2013-08-04T17:46:00Z,cat,2,51.39953438,-0.270106082
106527131,2013-08-04T20:31:00Z,bird,1,51.56385806,-0.106580443
107182131,2013-08-06T08:39:00Z,deer,3,51.60278659,0.063012321
107334131,2013-08-06T17:09:00Z,dog,4,51.53711587,-0.136457965
107719131,2013-08-07T12:13:00Z,dog,4,51.49081401,0.149314033
108013131,2013-08-07T22:07:00Z,dog,4,51.48357024,0.0943988
108171131,2013-08-08T08:12:00Z,Other,9,51.45788304,0.140884372
108766131,2013-08-09T11:07:00Z,cat,2,51.47156841,0.140992886
108911131,2013-08-09T16:45:00Z,cat,2,51.54387625,-0.14939213
109348131,2013-08-10T09:22:00Z,bird,1,51.32562588,-0.128695418
109388131,2013-08-10T11:28:00Z,cat,2,51.59571913,-0.084480042
110192131,2013-08-11T17:27:00Z,bird,1,51.55913098,0.093742016
110491131,2013-08-12T08:46:00Z,cat,2,51.51671207,-0.022819283
112696131,2013-08-16T14:04:00Z,unknown - wild animal,8,51.44174558,-0.289735623
112849131,2013-08-16T20:07:00Z,cat,2,51.53835281,-0.092021888
115506131,2013-08-21T19:07:00Z,bird,1,51.58936866,-0.018324013
116281131,2013-08-23T08:03:00Z,fox,5,51.41425372,-0.204835775
117401131,2013-08-24T20:58:00Z,cat,2,51.55322653,-0.165298226
118035131,2013-08-26T02:13:00Z,cat,2,51.55322653,-0.165298226
119867131,2013-08-29T18:45:00Z,bird,1,51.40968602,-0.3032277
120447131,2013-08-30T19:59:00Z,cat,2,51.36806226,0.056022528
120528131,2013-08-30T22:06:00Z,cat,2,51.53389756,-0.20810629
121050131,2013-08-31T17:18:00Z,bird,1,51.56739373,-0.375524427
121141131,2013-08-31T20:02:00Z,bird,1,51.49236746,-0.14833939300000001
121494131,2013-09-01T13:02:00Z,bird,1,51.47679485,-0.374828163
121689131,2013-09-01T17:14:00Z,cat,2,51.59635053,-0.001589304
122447131,2013-09-02T23:13:00Z,dog,4,51.61698404,-0.276959606
123278131,2013-09-04T14:54:00Z,cat,2,51.4787082,-0.057242171
123748131,2013-09-05T10:45:00Z,dog,4,51.54195577,0.113245084
124099131,2013-09-05T20:40:00Z,fox,5,51.36105538,-0.155765166
124740131,2013-09-07T03:54:00Z,dog,4,51.4897272,-0.169189306
124906131,2013-09-07T14:13:00Z,cat,2,51.55406996,0.032288746
126092131,2013-09-09T19:54:00Z,dog,4,51.44720316,0.137721878
128200131,2013-09-14T08:21:00Z,dog,4,51.49717997,-0.374766031
128279131,2013-09-14T11:27:00Z,horse,6,51.40344436,0.148936733
130134131,2013-09-18T15:37:00Z,dog,4,51.47551237,-0.038686271
130400131,2013-09-19T07:50:00Z,fox,5,51.38563324,-0.057851966
130852131,2013-09-20T10:25:00Z,cat,2,51.49411208,-0.053936212
130984131,2013-09-20T16:58:00Z,cat,2,51.42782341,-0.158414733
131970131,2013-09-22T16:34:00Z,bird,1,51.57709881,0.181164824
132427131,2013-09-23T14:06:00Z,cat,2,51.34005275,-0.129385853
132493131,2013-09-23T16:53:00Z,fox,5,51.39856176,-0.248823027
132844131,2013-09-24T13:29:00Z,fox,5,51.47133495,-0.071997602
133069131,2013-09-24T21:16:00Z,bird,1,51.4099919,-0.091043687
133182131,2013-09-25T07:13:00Z,fox,5,51.53514223,-0.096986682
133227131,2013-09-25T09:50:00Z,cat,2,51.50960833,-0.296231735
134782131,2013-09-28T16:17:00Z,cat,2,51.51371703,-0.374768288
137888131,2013-10-05T08:59:00Z,dog,4,51.4780978,-0.222852562
138071131,2013-10-05T15:36:00Z,dog,4,51.59928255,-0.233025122
139155131,2013-10-07T18:13:00Z,dog,4,51.54347002,-0.149293243
139939131,2013-10-09T11:12:00Z,dog,4,51.56226691,0.160385577
143033131,2013-10-15T18:06:00Z,cat,2,51.60314568,0.090495412
143969131,2013-10-17T20:47:00Z,dog,4,51.5470702,-0.164377681
144013131,2013-10-17T22:19:00Z,unknown - wild animal,8,51.36581827,-0.084362251
144767131,2013-10-19T17:23:00Z,horse,6,51.4975983,-0.478278351
145925131,2013-10-22T13:57:00Z,bird,1,51.57799687,0.17977893
146533131,2013-10-23T17:30:00Z,bird,1,51.51786213,-0.44028763
147059131,2013-10-24T14:59:00Z,cat,2,51.47722933,-0.190167599
147969131,2013-10-26T12:02:00Z,dog,4,51.38048328,0.098511635
148486131,2013-10-27T14:18:00Z,cat,2,51.57704792,-0.079361963
148504131,2013-10-27T15:05:00Z,cat,2,51.590754,-0.153377897
150426131,2013-10-30T14:04:00Z,cat,2,51.48851098,0.109246338
150976131,2013-10-31T20:09:00Z,dog,4,51.49887997,-0.008002436
151172131,2013-11-01T07:52:00Z,cat,2,51.54696913,-0.049502902
151259131,2013-11-01T11:18:00Z,bird,1,51.59416666,-0.331472797
151448131,2013-11-01T17:28:00Z,cat,2,51.46727348,-0.072744703
151451131,2013-11-01T17:34:00Z,cat,2,51.4114926,-0.143597763
152319131,2013-11-03T09:43:00Z,dog,4,51.47112362,0.059399602
152362131,2013-11-03T12:07:00Z,fox,5,51.62188593,-0.163136922
152391131,2013-11-03T13:07:00Z,bird,1,51.58912329,-0.33220625
152433131,2013-11-03T14:26:00Z,bird,1,51.47242618,-0.263880159
152434131,2013-11-03T14:26:00Z,cat,2,51.56907664,-0.314369602
153950131,2013-11-06T13:10:00Z,bird,1,51.50536883,-0.092651366
154129131,2013-11-06T19:40:00Z,cat,2,51.57881376,-0.017916672
154957131,2013-11-08T17:51:00Z,horse,6,51.58669051,-0.487110359
155355131,2013-11-09T14:50:00Z,cat,2,51.42090759,-0.06737457
156209131,2013-11-11T11:43:00Z,cat,2,51.60205931,-0.113353549
157858131,2013-11-15T10:25:00Z,cat,2,51.52474623,-0.259699501
157865131,2013-11-15T10:49:00Z,fox,5,51.41970404,-0.161358741
158360131,2013-11-16T10:56:00Z,horse,6,51.42567265,0.078802657
158861131,2013-11-17T10:26:00Z,unknown - domestic animal or pet,7,51.61505707,-0.226014176
159535131,2013-11-18T19:40:00Z,cat,2,51.44293807,-0.104678983
160143131,2013-11-19T21:52:00Z,cat,2,51.44567931,-0.408109769
160751131,2013-11-21T10:36:00Z,cat,2,51.43900398,-0.189764761
161464131,2013-11-22T20:24:00Z,unknown - domestic animal or pet,7,51.56667323,-0.097171343
162280131,2013-11-24T15:41:00Z,cat,2,51.60836377,-0.425027391
163060131,2013-11-26T12:34:00Z,cat,2,51.44766145,-0.425051001
163186131,2013-11-26T16:59:00Z,bird,1,51.36161713,-0.194727431
163998131,2013-11-28T11:31:00Z,horse,6,51.47588275,0.208490418
164862131,2013-11-30T08:20:00Z,bird,1,51.50848313,0.063822568
166619131,2013-12-03T19:22:00Z,cat,2,51.48197757,-0.447345044
166897131,2013-12-04T12:28:00Z,cat,2,51.60335142,-0.244116771
168069131,2013-12-06T22:31:00Z,dog,4,51.64945762,-0.17243015
169274131,2013-12-09T16:58:00Z,dog,4,51.43061683,-0.094082798
170069131,2013-12-11T13:23:00Z,cat,2,51.53852571,-0.249613097
171012131,2013-12-13T14:26:00Z,cat,2,51.42680883,-0.168855964
171760131,2013-12-15T10:37:00Z,horse,6,51.55609477,-0.442816765
172696131,2013-12-17T11:58:00Z,dog,4,51.52656139,-0.091895183
173432131,2013-12-19T07:43:00Z,bird,1,51.50924224,0.063611898
173518131,2013-12-19T11:28:00Z,dog,4,51.42670036,-0.355618864
174040131,2013-12-20T12:49:00Z,horse,6,51.45685538,0.191160727
174957131,2013-12-22T15:44:00Z,dog,4,51.67102495,-0.014299835
174961131,2013-12-22T15:53:00Z,cat,2,51.54699166,0.029233017
177130131,2013-12-24T18:46:00Z,dog,4,51.52993651,-0.024192481
177808131,2013-12-26T11:12:00Z,dog,4,51.59846241,0.235801456
178314131,2013-12-27T14:45:00Z,bird,1,51.5393524,-0.338683824
178712131,2013-12-28T17:07:00Z,unknown - wild animal,8,51.49953645,-0.286334863
179109131,2013-12-29T14:35:00Z,bird,1,51.5636238,-0.044649735
179803131,2013-12-31T09:26:00Z,dog,4,51.64169291,-0.127085516
236141,2014-01-01T11:58:00Z,cat,2,51.4271035,-0.35935876
955141,2014-01-03T11:31:00Z,horse,6,51.63441268,0.017525125
1742141,2014-01-05T12:56:00Z,dog,4,51.57904051,0.234704421
2981141,2014-01-08T15:10:00Z,bird,1,51.44754091,-0.327411803
3828141,2014-01-10T16:06:00Z,unknown - domestic animal or pet,7,51.53690607,0.036758561
4101141,2014-01-11T09:21:00Z,cat,2,51.60196788,-0.059813075
4334141,2014-01-11T20:31:00Z,dog,4,51.48420007,-0.224386993
4920141,2014-01-13T10:27:00Z,bird,1,51.48799135,-0.170900926
5311141,2014-01-14T09:11:00Z,dog,4,51.45211212,-0.286527366
5375141,2014-01-14T11:32:00Z,bird,1,51.47008199,-0.084980296
5710141,2014-01-15T09:16:00Z,cat,2,51.56525395,-0.023844915
5752141,2014-01-15T11:00:00Z,cat,2,51.60542364,-0.233581234
5805141,2014-01-15T13:03:00Z,cat,2,51.48201353,0.124443937
5887141,2014-01-15T16:50:00Z,cat,2,51.54195551,-0.487902207
5910141,2014-01-15T18:00:00Z,bird,1,51.46412256,-0.366928509
6117141,2014-01-16T10:32:00Z,cat,2,51.48132337,0.183058414
6308141,2014-01-16T18:10:00Z,cat,2,51.46246852,-0.113472238
6602141,2014-01-17T13:54:00Z,cat,2,51.49058907,0.069842179
7077141,2014-01-18T17:06:00Z,bird,1,51.46773923,-0.36576278
7443141,2014-01-19T15:01:00Z,dog,4,51.54966866,0.159356262
8850141,2014-01-23T09:17:00Z,cat,2,51.58648077,-0.131667204
8851141,2014-01-23T09:17:00Z,dog,4,51.47797372,-0.103544076
8864141,2014-01-23T09:52:00Z,fox,5,51.64062847,-0.055546344
9427141,2014-01-24T19:08:00Z,cat,2,51.59243694,-0.036093754
9689141,2014-01-25T12:59:00Z,bird,1,51.55197943,-0.300475803
10561141,2014-01-27T08:21:00Z,dog,4,51.35227155,-0.21275927
11133141,2014-01-28T18:31:00Z,dog,4,51.47213094,0.1637416
11144141,2014-01-28T18:48:00Z,cat,2,51.60457217,-0.072135895
11205141,2014-01-28T22:39:00Z,cat,2,51.41552062,-0.129959193
4149,2014-01-29T15:03:00Z,Other,9,51.457113819999996,0.198500308
13270141,2014-02-02T16:56:00Z,dog,4,51.53341371,-0.035807604
14100141,2014-02-04T17:05:00Z,dog,4,51.33911127,-0.037751661
14493141,2014-02-05T15:08:00Z,dog,4,51.38728744,-0.287943853
15916141,2014-02-08T19:51:00Z,bird,1,51.5100474,-0.334332098
15976141,2014-02-09T00:04:00Z,bird,1,51.51211829,-0.337052364
16667141,2014-02-10T17:08:00Z,horse,6,51.31064916,0.049395278
17398141,2014-02-12T14:33:00Z,cat,2,51.41911685,-0.165783406
17823141,2014-02-13T13:34:00Z,cat,2,51.47982512,0.031260684
